date,area,hour,time_slot,kwh
2026-01-04,A1,6,06:00-08:00,46.86
2026-01-04,A1,8,08:00-10:00,42.03
2026-01-04,A1,10,10:00-12:00,37.51
2026-01-04,A1,12,12:00-14:00,21.9
2026-01-04,A1,14,14:00-16:00,26.81
2026-01-04,A1,16,16:00-18:00,20.55
2026-01-04,A1,18,18:00-20:00,41.49
2026-01-04,A1,20,20:00-22:00,65.18
2026-01-04,A1,22,22:00-24:00,61.08
2026-01-04,A2,0,00:00-02:00,78.72
2026-01-04,A2,2,02:00-04:00,61.01
2026-01-04,A2,4,04:00-06:00,40.43
2026-01-04,A2,6,06:00-08:00,37.13
2026-01-04,A2,8,08:00-10:00,42.87
2026-01-04,A2,10,10:00-12:00,42.0
2026-01-04,A2,12,12:00-14:00,23.11
2026-01-04,A2,14,14:00-16:00,18.47
2026-01-04,A2,16,16:00-18:00,19.19
2026-01-04,A2,18,18:00-20:00,34.13
2026-01-04,A2,20,20:00-22:00,65.33
2026-01-04,A2,22,22:00-24:00,73.96
2026-01-04,A3,0,00:00-02:00,77.95
2026-01-04,A3,2,02:00-04:00,60.32
2026-01-04,A3,4,04:00-06:00,45.22
2026-01-04,A3,6,06:00-08:00,48.13
2026-01-04,A3,8,08:00-10:00,42.48
2026-01-04,A3,10,10:00-12:00,51.26
2026-01-04,A3,12,12:00-14:00,17.68
2026-01-04,A3,14,14:00-16:00,16.27
2026-01-04,A3,16,16:00-18:00,14.66
2026-01-04,A3,18,18:00-20:00,48.98
2026-01-04,A3,20,20:00-22:00,76.87
2026-01-04,A3,22,22:00-24:00,69.42
2026-01-04,A4,0,00:00-02:00,72.94
2026-01-04,A4,2,02:00-04:00,58.18
2026-01-04,A4,4,04:00-06:00,54.67
2026-01-04,A4,6,06:00-08:00,40.78
2026-01-04,A4,8,08:00-10:00,40.66
2026-01-04,A4,10,10:00-12:00,44.35
2026-01-04,A4,12,12:00-14:00,21.44
2026-01-04,A4,14,14:00-16:00,20.67
2026-01-04,A4,16,16:00-18:00,17.63
2026-01-04,A4,18,18:00-20:00,42.83
2026-01-04,A4,20,20:00-22:00,89.76
2026-01-04,A4,22,22:00-24:00,84.13
2026-01-04,A5,0,00:00-02:00,86.73
2026-01-04,A5,2,02:00-04:00,64.63
2026-01-04,A5,4,04:00-06:00,34.06
2026-01-04,A5,6,06:00-08:00,39.25
2026-01-04,A5,8,08:00-10:00,40.33
2026-01-04,A5,10,10:00-12:00,46.57
2026-01-04,A5,12,12:00-14:00,14.92
2026-01-04,A5,14,14:00-16:00,24.59
2026-01-04,A5,16,16:00-18:00,19.53
2026-01-04,A5,18,18:00-20:00,37.44
2026-01-04,A5,20,20:00-22:00,59.37
2026-01-04,A5,22,22:00-24:00,52.62
2026-01-04,A6,0,00:00-02:00,78.64
2026-01-04,A6,2,02:00-04:00,70.77
2026-01-04,A6,4,04:00-06:00,32.26
2026-01-04,A6,6,06:00-08:00,32.23
2026-01-04,A6,8,08:00-10:00,37.99
2026-01-04,A6,10,10:00-12:00,50.01
2026-01-04,A6,12,12:00-14:00,19.22
2026-01-04,A6,14,14:00-16:00,15.49
2026-01-04,A6,16,16:00-18:00,19.26
2026-01-04,A6,18,18:00-20:00,38.36
2026-01-04,A6,20,20:00-22:00,41.68
2026-01-04,A6,22,22:00-24:00,69.43
2026-01-04,B1,0,00:00-02:00,14.48
2026-01-04,B1,2,02:00-04:00,16.57
2026-01-04,B1,4,04:00-06:00,19.16
2026-01-04,B1,6,06:00-08:00,17.53
2026-01-04,B1,8,08:00-10:00,33.59
2026-01-04,B1,10,10:00-12:00,66.72
2026-01-04,B1,12,12:00-14:00,110.88
2026-01-04,B1,14,14:00-16:00,80.71
2026-01-04,B1,16,16:00-18:00,35.07
2026-01-04,B1,18,18:00-20:00,34.87
2026-01-04,B1,20,20:00-22:00,36.04
2026-01-04,B1,22,22:00-24:00,34.24
2026-01-04,B2,0,00:00-02:00,13.71
2026-01-04,B2,2,02:00-04:00,13.77
2026-01-04,B2,4,04:00-06:00,14.93
2026-01-04,B2,6,06:00-08:00,13.78
2026-01-04,B2,8,08:00-10:00,31.26
2026-01-04,B2,10,10:00-12:00,81.28
2026-01-04,B2,12,12:00-14:00,76.94
2026-01-04,B2,14,14:00-16:00,98.05
2026-01-04,B2,16,16:00-18:00,21.08
2026-01-04,B2,18,18:00-20:00,40.73
2026-01-04,B2,20,20:00-22:00,41.54
2026-01-04,B2,22,22:00-24:00,24.11
2026-01-04,B3,0,00:00-02:00,14.23
2026-01-04,B3,2,02:00-04:00,14.16
2026-01-04,B3,4,04:00-06:00,11.83
2026-01-04,B3,6,06:00-08:00,13.25
2026-01-04,B3,8,08:00-10:00,29.17
2026-01-04,B3,10,10:00-12:00,101.03
2026-01-04,B3,12,12:00-14:00,91.23
2026-01-04,B3,14,14:00-16:00,95.26
2026-01-04,B3,16,16:00-18:00,38.79
2026-01-04,B3,18,18:00-20:00,29.07
2026-01-04,B3,20,20:00-22:00,32.25
2026-01-04,B3,22,22:00-24:00,37.57
2026-01-04,C1,0,00:00-02:00,57.17
2026-01-04,C1,2,02:00-04:00,77.49
2026-01-04,C1,4,04:00-06:00,38.56
2026-01-04,C1,6,06:00-08:00,37.75
2026-01-04,C1,8,08:00-10:00,44.27
2026-01-04,C1,10,10:00-12:00,42.67
2026-01-04,C1,12,12:00-14:00,18.92
2026-01-04,C1,14,14:00-16:00,23.48
2026-01-04,C1,16,16:00-18:00,16.76
2026-01-04,C1,18,18:00-20:00,43.7
2026-01-04,C1,20,20:00-22:00,76.23
2026-01-04,C1,22,22:00-24:00,66.75
2026-01-04,C2,0,00:00-02:00,73.42
2026-01-04,C2,2,02:00-04:00,56.86
2026-01-04,C2,4,04:00-06:00,45.54
2026-01-04,C2,6,06:00-08:00,38.89
2026-01-04,C2,8,08:00-10:00,36.86
2026-01-04,C2,10,10:00-12:00,46.29
2026-01-04,C2,12,12:00-14:00,17.89
2026-01-04,C2,14,14:00-16:00,15.77
2026-01-04,C2,16,16:00-18:00,15.33
2026-01-04,C2,18,18:00-20:00,43.64
2026-01-04,C2,20,20:00-22:00,56.56
2026-01-04,C2,22,22:00-24:00,88.43
2026-01-04,C3,0,00:00-02:00,48.14
2026-01-04,C3,2,02:00-04:00,87.81
2026-01-04,C3,4,04:00-06:00,41.27
2026-01-04,C3,6,06:00-08:00,39.42
2026-01-04,C3,8,08:00-10:00,36.73
2026-01-04,C3,10,10:00-12:00,42.39
2026-01-04,C3,12,12:00-14:00,19.89
2026-01-04,C3,14,14:00-16:00,23.31
2026-01-04,C3,16,16:00-18:00,20.34
2026-01-04,C3,18,18:00-20:00,40.9
2026-01-04,C3,20,20:00-22:00,66.18
2026-01-04,C3,22,22:00-24:00,69.4
2026-01-04,C4,0,00:00-02:00,73.23
2026-01-04,C4,2,02:00-04:00,52.04
2026-01-04,C4,4,04:00-06:00,31.91
2026-01-04,C4,6,06:00-08:00,44.46
2026-01-04,C4,8,08:00-10:00,41.03
2026-01-04,C4,10,10:00-12:00,38.9
2026-01-04,C4,12,12:00-14:00,20.06
2026-01-04,C4,14,14:00-16:00,21.04
2026-01-04,C4,16,16:00-18:00,18.38
2026-01-04,C4,18,18:00-20:00,35.33
2026-01-04,C4,20,20:00-22:00,72.06
2026-01-04,C4,22,22:00-24:00,59.73
2026-01-04,C5,0,00:00-02:00,74.29
2026-01-04,C5,2,02:00-04:00,52.12
2026-01-04,C5,4,04:00-06:00,46.17
2026-01-04,C5,6,06:00-08:00,42.84
2026-01-04,C5,8,08:00-10:00,41.54
2026-01-04,C5,10,10:00-12:00,45.9
2026-01-04,C5,12,12:00-14:00,25.0
2026-01-04,C5,14,14:00-16:00,23.04
2026-01-04,C5,16,16:00-18:00,14.48
2026-01-04,C5,18,18:00-20:00,32.32
2026-01-04,C5,20,20:00-22:00,63.44
2026-01-04,C5,22,22:00-24:00,70.27
2026-01-04,C6,0,00:00-02:00,75.44
2026-01-04,C6,2,02:00-04:00,62.38
2026-01-04,C6,4,04:00-06:00,41.12
2026-01-04,C6,6,06:00-08:00,35.47
2026-01-04,C6,8,08:00-10:00,36.33
2026-01-04,C6,10,10:00-12:00,31.56
2026-01-04,C6,12,12:00-14:00,17.23
2026-01-04,C6,14,14:00-16:00,15.94
2026-01-04,C6,16,16:00-18:00,17.07
2026-01-04,C6,18,18:00-20:00,46.32
2026-01-04,C6,20,20:00-22:00,60.03
2026-01-04,C6,22,22:00-24:00,97.64
2026-01-04,Common Area,0,00:00-02:00,75.18
2026-01-04,Common Area,2,02:00-04:00,71.94
2026-01-04,Common Area,4,04:00-06:00,34.85
2026-01-04,Common Area,6,06:00-08:00,44.2
2026-01-04,Common Area,8,08:00-10:00,36.55
2026-01-04,Common Area,10,10:00-12:00,40.73
2026-01-04,Common Area,12,12:00-14:00,27.68
2026-01-04,Common Area,14,14:00-16:00,19.71
2026-01-04,Common Area,16,16:00-18:00,23.45
2026-01-04,Common Area,18,18:00-20:00,35.78
2026-01-04,Common Area,20,20:00-22:00,69.63
2026-01-04,Common Area,22,22:00-24:00,88.59
2026-01-05,A1,0,00:00-02:00,63.42
2026-01-05,A1,2,02:00-04:00,89.03
2026-01-05,A1,4,04:00-06:00,44.25
2026-01-05,A1,6,06:00-08:00,36.63
2026-01-05,A1,8,08:00-10:00,43.79
2026-01-05,A1,10,10:00-12:00,45.84
2026-01-05,A1,12,12:00-14:00,21.87
2026-01-05,A1,14,14:00-16:00,15.29
2026-01-05,A1,16,16:00-18:00,17.82
2026-01-05,A1,18,18:00-20:00,38.51
2026-01-05,A1,20,20:00-22:00,69.22
2026-01-05,A1,22,22:00-24:00,76.52
2026-01-05,A2,0,00:00-02:00,71.87
2026-01-05,A2,2,02:00-04:00,55.98
2026-01-05,A2,4,04:00-06:00,42.28
2026-01-05,A2,6,06:00-08:00,43.66
2026-01-05,A2,8,08:00-10:00,43.36
2026-01-05,A2,10,10:00-12:00,46.48
2026-01-05,A2,12,12:00-14:00,22.5
2026-01-05,A2,14,14:00-16:00,21.38
2026-01-05,A2,16,16:00-18:00,19.79
2026-01-05,A2,18,18:00-20:00,30.03
2026-01-05,A2,20,20:00-22:00,74.51
2026-01-05,A2,22,22:00-24:00,72.18
2026-01-05,A3,0,00:00-02:00,72.85
2026-01-05,A3,2,02:00-04:00,56.59
2026-01-05,A3,4,04:00-06:00,33.51
2026-01-05,A3,6,06:00-08:00,46.32
2026-01-05,A3,8,08:00-10:00,39.76
2026-01-05,A3,10,10:00-12:00,44.09
2026-01-05,A3,12,12:00-14:00,20.08
2026-01-05,A3,14,14:00-16:00,20.09
2026-01-05,A3,16,16:00-18:00,22.81
2026-01-05,A3,18,18:00-20:00,36.9
2026-01-05,A3,20,20:00-22:00,71.01
2026-01-05,A3,22,22:00-24:00,65.15
2026-01-05,A4,0,00:00-02:00,65.44
2026-01-05,A4,2,02:00-04:00,66.75
2026-01-05,A4,4,04:00-06:00,41.33
2026-01-05,A4,6,06:00-08:00,37.13
2026-01-05,A4,8,08:00-10:00,47.53
2026-01-05,A4,10,10:00-12:00,34.63
2026-01-05,A4,12,12:00-14:00,19.44
2026-01-05,A4,14,14:00-16:00,18.68
2026-01-05,A4,16,16:00-18:00,24.34
2026-01-05,A4,18,18:00-20:00,41.18
2026-01-05,A4,20,20:00-22:00,80.83
2026-01-05,A4,22,22:00-24:00,54.4
2026-01-05,A5,0,00:00-02:00,72.8
2026-01-05,A5,2,02:00-04:00,79.34
2026-01-05,A5,4,04:00-06:00,40.49
2026-01-05,A5,6,06:00-08:00,46.39
2026-01-05,A5,8,08:00-10:00,36.9
2026-01-05,A5,10,10:00-12:00,48.46
2026-01-05,A5,12,12:00-14:00,26.9
2026-01-05,A5,14,14:00-16:00,18.91
2026-01-05,A5,16,16:00-18:00,18.66
2026-01-05,A5,18,18:00-20:00,48.72
2026-01-05,A5,20,20:00-22:00,86.59
2026-01-05,A5,22,22:00-24:00,64.51
2026-01-05,A6,0,00:00-02:00,65.59
2026-01-05,A6,2,02:00-04:00,67.04
2026-01-05,A6,4,04:00-06:00,31.93
2026-01-05,A6,6,06:00-08:00,34.49
2026-01-05,A6,8,08:00-10:00,33.98
2026-01-05,A6,10,10:00-12:00,35.39
2026-01-05,A6,12,12:00-14:00,19.9
2026-01-05,A6,14,14:00-16:00,20.7
2026-01-05,A6,16,16:00-18:00,24.65
2026-01-05,A6,18,18:00-20:00,34.01
2026-01-05,A6,20,20:00-22:00,80.34
2026-01-05,A6,22,22:00-24:00,67.75
2026-01-05,B1,0,00:00-02:00,14.89
2026-01-05,B1,2,02:00-04:00,16.52
2026-01-05,B1,4,04:00-06:00,12.47
2026-01-05,B1,6,06:00-08:00,15.86
2026-01-05,B1,8,08:00-10:00,35.87
2026-01-05,B1,10,10:00-12:00,85.91
2026-01-05,B1,12,12:00-14:00,83.47
2026-01-05,B1,14,14:00-16:00,109.46
2026-01-05,B1,16,16:00-18:00,31.65
2026-01-05,B1,18,18:00-20:00,32.21
2026-01-05,B1,20,20:00-22:00,31.73
2026-01-05,B1,22,22:00-24:00,32.08
2026-01-05,B2,0,00:00-02:00,13.57
2026-01-05,B2,2,02:00-04:00,17.68
2026-01-05,B2,4,04:00-06:00,18.2
2026-01-05,B2,6,06:00-08:00,13.72
2026-01-05,B2,8,08:00-10:00,30.63
2026-01-05,B2,10,10:00-12:00,85.66
2026-01-05,B2,12,12:00-14:00,73.37
2026-01-05,B2,14,14:00-16:00,87.6
2026-01-05,B2,16,16:00-18:00,36.07
2026-01-05,B2,18,18:00-20:00,27.04
2026-01-05,B2,20,20:00-22:00,43.12
2026-01-05,B2,22,22:00-24:00,44.43
2026-01-05,B3,0,00:00-02:00,13.62
2026-01-05,B3,2,02:00-04:00,14.13
2026-01-05,B3,4,04:00-06:00,15.64
2026-01-05,B3,6,06:00-08:00,15.75
2026-01-05,B3,8,08:00-10:00,38.46
2026-01-05,B3,10,10:00-12:00,104.12
2026-01-05,B3,12,12:00-14:00,77.88
2026-01-05,B3,14,14:00-16:00,70.42
2026-01-05,B3,16,16:00-18:00,27.76
2026-01-05,B3,18,18:00-20:00,31.16
2026-01-05,B3,20,20:00-22:00,34.83
2026-01-05,B3,22,22:00-24:00,44.42
2026-01-05,C1,0,00:00-02:00,64.57
2026-01-05,C1,2,02:00-04:00,72.35
2026-01-05,C1,4,04:00-06:00,39.9
2026-01-05,C1,6,06:00-08:00,47.13
2026-01-05,C1,8,08:00-10:00,55.16
2026-01-05,C1,10,10:00-12:00,36.81
2026-01-05,C1,12,12:00-14:00,18.53
2026-01-05,C1,14,14:00-16:00,23.13
2026-01-05,C1,16,16:00-18:00,22.05
2026-01-05,C1,18,18:00-20:00,51.08
2026-01-05,C1,20,20:00-22:00,76.13
2026-01-05,C1,22,22:00-24:00,66.23
2026-01-05,C2,0,00:00-02:00,76.2
2026-01-05,C2,2,02:00-04:00,81.64
2026-01-05,C2,4,04:00-06:00,44.92
2026-01-05,C2,6,06:00-08:00,43.04
2026-01-05,C2,8,08:00-10:00,46.4
2026-01-05,C2,10,10:00-12:00,47.02
2026-01-05,C2,12,12:00-14:00,24.15
2026-01-05,C2,14,14:00-16:00,21.95
2026-01-05,C2,16,16:00-18:00,19.5
2026-01-05,C2,18,18:00-20:00,40.88
2026-01-05,C2,20,20:00-22:00,82.67
2026-01-05,C2,22,22:00-24:00,61.42
2026-01-05,C3,0,00:00-02:00,73.87
2026-01-05,C3,2,02:00-04:00,65.87
2026-01-05,C3,4,04:00-06:00,40.17
2026-01-05,C3,6,06:00-08:00,47.67
2026-01-05,C3,8,08:00-10:00,41.15
2026-01-05,C3,10,10:00-12:00,40.28
2026-01-05,C3,12,12:00-14:00,15.92
2026-01-05,C3,14,14:00-16:00,22.24
2026-01-05,C3,16,16:00-18:00,21.94
2026-01-05,C3,18,18:00-20:00,52.98
2026-01-05,C3,20,20:00-22:00,66.77
2026-01-05,C3,22,22:00-24:00,72.3
2026-01-05,C4,0,00:00-02:00,72.62
2026-01-05,C4,2,02:00-04:00,86.56
2026-01-05,C4,4,04:00-06:00,39.43
2026-01-05,C4,6,06:00-08:00,41.67
2026-01-05,C4,8,08:00-10:00,43.65
2026-01-05,C4,10,10:00-12:00,41.12
2026-01-05,C4,12,12:00-14:00,18.66
2026-01-05,C4,14,14:00-16:00,20.58
2026-01-05,C4,16,16:00-18:00,23.22
2026-01-05,C4,18,18:00-20:00,33.84
2026-01-05,C4,20,20:00-22:00,71.4
2026-01-05,C4,22,22:00-24:00,62.65
2026-01-05,C5,0,00:00-02:00,82.55
2026-01-05,C5,2,02:00-04:00,54.01
2026-01-05,C5,4,04:00-06:00,36.65
2026-01-05,C5,6,06:00-08:00,42.26
2026-01-05,C5,8,08:00-10:00,49.39
2026-01-05,C5,10,10:00-12:00,39.61
2026-01-05,C5,12,12:00-14:00,18.33
2026-01-05,C5,14,14:00-16:00,25.64
2026-01-05,C5,16,16:00-18:00,15.66
2026-01-05,C5,18,18:00-20:00,26.81
2026-01-05,C5,20,20:00-22:00,74.62
2026-01-05,C5,22,22:00-24:00,64.73
2026-01-05,C6,0,00:00-02:00,59.28
2026-01-05,C6,2,02:00-04:00,77.44
2026-01-05,C6,4,04:00-06:00,41.46
2026-01-05,C6,6,06:00-08:00,36.62
2026-01-05,C6,8,08:00-10:00,32.32
2026-01-05,C6,10,10:00-12:00,45.23
2026-01-05,C6,12,12:00-14:00,21.95
2026-01-05,C6,14,14:00-16:00,19.7
2026-01-05,C6,16,16:00-18:00,25.54
2026-01-05,C6,18,18:00-20:00,33.58
2026-01-05,C6,20,20:00-22:00,53.98
2026-01-05,C6,22,22:00-24:00,62.73
2026-01-05,Common Area,0,00:00-02:00,69.52
2026-01-05,Common Area,2,02:00-04:00,72.56
2026-01-05,Common Area,4,04:00-06:00,38.55
2026-01-05,Common Area,6,06:00-08:00,42.11
2026-01-05,Common Area,8,08:00-10:00,32.49
2026-01-05,Common Area,10,10:00-12:00,48.66
2026-01-05,Common Area,12,12:00-14:00,19.75
2026-01-05,Common Area,14,14:00-16:00,23.35
2026-01-05,Common Area,16,16:00-18:00,21.03
2026-01-05,Common Area,18,18:00-20:00,42.74
2026-01-05,Common Area,20,20:00-22:00,75.98
2026-01-05,Common Area,22,22:00-24:00,74.7
2026-01-06,A1,0,00:00-02:00,76.75
2026-01-06,A1,2,02:00-04:00,83.96
2026-01-06,A1,4,04:00-06:00,41.18
2026-01-06,A1,6,06:00-08:00,44.25
2026-01-06,A1,8,08:00-10:00,39.46
2026-01-06,A1,10,10:00-12:00,48.64
2026-01-06,A1,12,12:00-14:00,17.97
2026-01-06,A1,14,14:00-16:00,25.4
2026-01-06,A1,16,16:00-18:00,19.88
2026-01-06,A1,18,18:00-20:00,31.42
2026-01-06,A1,20,20:00-22:00,71.35
2026-01-06,A1,22,22:00-24:00,62.85
2026-01-06,A2,0,00:00-02:00,78.83
2026-01-06,A2,2,02:00-04:00,63.15
2026-01-06,A2,4,04:00-06:00,37.32
2026-01-06,A2,6,06:00-08:00,28.66
2026-01-06,A2,8,08:00-10:00,37.29
2026-01-06,A2,10,10:00-12:00,25.46
2026-01-06,A2,12,12:00-14:00,15.25
2026-01-06,A2,14,14:00-16:00,22.28
2026-01-06,A2,16,16:00-18:00,22.36
2026-01-06,A2,18,18:00-20:00,42.55
2026-01-06,A2,20,20:00-22:00,59.85
2026-01-06,A2,22,22:00-24:00,69.5
2026-01-06,A3,0,00:00-02:00,69.96
2026-01-06,A3,2,02:00-04:00,57.84
2026-01-06,A3,4,04:00-06:00,49.02
2026-01-06,A3,6,06:00-08:00,45.26
2026-01-06,A3,8,08:00-10:00,38.67
2026-01-06,A3,10,10:00-12:00,40.16
2026-01-06,A3,12,12:00-14:00,20.63
2026-01-06,A3,14,14:00-16:00,13.87
2026-01-06,A3,16,16:00-18:00,19.26
2026-01-06,A3,18,18:00-20:00,35.91
2026-01-06,A3,20,20:00-22:00,59.48
2026-01-06,A3,22,22:00-24:00,67.05
2026-01-06,A4,0,00:00-02:00,88.88
2026-01-06,A4,2,02:00-04:00,76.73
2026-01-06,A4,4,04:00-06:00,36.57
2026-01-06,A4,6,06:00-08:00,43.44
2026-01-06,A4,8,08:00-10:00,48.4
2026-01-06,A4,10,10:00-12:00,45.55
2026-01-06,A4,12,12:00-14:00,20.18
2026-01-06,A4,14,14:00-16:00,18.06
2026-01-06,A4,16,16:00-18:00,22.09
2026-01-06,A4,18,18:00-20:00,42.36
2026-01-06,A4,20,20:00-22:00,79.4
2026-01-06,A4,22,22:00-24:00,76.67
2026-01-06,A5,0,00:00-02:00,81.02
2026-01-06,A5,2,02:00-04:00,64.38
2026-01-06,A5,4,04:00-06:00,47.9
2026-01-06,A5,6,06:00-08:00,41.19
2026-01-06,A5,8,08:00-10:00,52.45
2026-01-06,A5,10,10:00-12:00,35.86
2026-01-06,A5,12,12:00-14:00,25.21
2026-01-06,A5,14,14:00-16:00,20.59
2026-01-06,A5,16,16:00-18:00,18.05
2026-01-06,A5,18,18:00-20:00,37.1
2026-01-06,A5,20,20:00-22:00,66.64
2026-01-06,A5,22,22:00-24:00,74.45
2026-01-06,A6,0,00:00-02:00,75.49
2026-01-06,A6,2,02:00-04:00,63.98
2026-01-06,A6,4,04:00-06:00,39.85
2026-01-06,A6,6,06:00-08:00,52.85
2026-01-06,A6,8,08:00-10:00,50.37
2026-01-06,A6,10,10:00-12:00,42.62
2026-01-06,A6,12,12:00-14:00,20.11
2026-01-06,A6,14,14:00-16:00,20.36
2026-01-06,A6,16,16:00-18:00,21.84
2026-01-06,A6,18,18:00-20:00,33.86
2026-01-06,A6,20,20:00-22:00,67.3
2026-01-06,A6,22,22:00-24:00,52.48
2026-01-06,B1,0,00:00-02:00,15.9
2026-01-06,B1,2,02:00-04:00,16.46
2026-01-06,B1,4,04:00-06:00,13.91
2026-01-06,B1,6,06:00-08:00,18.54
2026-01-06,B1,8,08:00-10:00,28.56
2026-01-06,B1,10,10:00-12:00,62.43
2026-01-06,B1,12,12:00-14:00,82.69
2026-01-06,B1,14,14:00-16:00,92.57
2026-01-06,B1,16,16:00-18:00,43.84
2026-01-06,B1,18,18:00-20:00,32.59
2026-01-06,B1,20,20:00-22:00,40.66
2026-01-06,B1,22,22:00-24:00,34.8
2026-01-06,B2,0,00:00-02:00,14.61
2026-01-06,B2,2,02:00-04:00,16.99
2026-01-06,B2,4,04:00-06:00,16.47
2026-01-06,B2,6,06:00-08:00,11.45
2026-01-06,B2,8,08:00-10:00,42.75
2026-01-06,B2,10,10:00-12:00,96.56
2026-01-06,B2,12,12:00-14:00,72.49
2026-01-06,B2,14,14:00-16:00,84.75
2026-01-06,B2,16,16:00-18:00,37.59
2026-01-06,B2,18,18:00-20:00,36.37
2026-01-06,B2,20,20:00-22:00,32.11
2026-01-06,B2,22,22:00-24:00,31.47
2026-01-06,B3,0,00:00-02:00,14.94
2026-01-06,B3,2,02:00-04:00,17.64
2026-01-06,B3,4,04:00-06:00,16.22
2026-01-06,B3,6,06:00-08:00,14.17
2026-01-06,B3,8,08:00-10:00,39.05
2026-01-06,B3,10,10:00-12:00,45.82
2026-01-06,B3,12,12:00-14:00,93.79
2026-01-06,B3,14,14:00-16:00,59.12
2026-01-06,B3,16,16:00-18:00,33.1
2026-01-06,B3,18,18:00-20:00,29.12
2026-01-06,B3,20,20:00-22:00,28.2
2026-01-06,B3,22,22:00-24:00,41.09
2026-01-06,C1,0,00:00-02:00,65.09
2026-01-06,C1,2,02:00-04:00,73.64
2026-01-06,C1,4,04:00-06:00,39.72
2026-01-06,C1,6,06:00-08:00,42.86
2026-01-06,C1,8,08:00-10:00,40.46
2026-01-06,C1,10,10:00-12:00,32.3
2026-01-06,C1,12,12:00-14:00,22.99
2026-01-06,C1,14,14:00-16:00,18.52
2026-01-06,C1,16,16:00-18:00,15.33
2026-01-06,C1,18,18:00-20:00,37.43
2026-01-06,C1,20,20:00-22:00,85.76
2026-01-06,C1,22,22:00-24:00,78.93
2026-01-06,C2,0,00:00-02:00,66.34
2026-01-06,C2,2,02:00-04:00,66.33
2026-01-06,C2,4,04:00-06:00,38.07
2026-01-06,C2,6,06:00-08:00,52.46
2026-01-06,C2,8,08:00-10:00,42.29
2026-01-06,C2,10,10:00-12:00,42.58
2026-01-06,C2,12,12:00-14:00,23.09
2026-01-06,C2,14,14:00-16:00,20.72
2026-01-06,C2,16,16:00-18:00,19.22
2026-01-06,C2,18,18:00-20:00,38.82
2026-01-06,C2,20,20:00-22:00,69.25
2026-01-06,C2,22,22:00-24:00,69.61
2026-01-06,C3,0,00:00-02:00,77.64
2026-01-06,C3,2,02:00-04:00,70.55
2026-01-06,C3,4,04:00-06:00,44.4
2026-01-06,C3,6,06:00-08:00,39.52
2026-01-06,C3,8,08:00-10:00,40.47
2026-01-06,C3,10,10:00-12:00,28.01
2026-01-06,C3,12,12:00-14:00,22.75
2026-01-06,C3,14,14:00-16:00,21.04
2026-01-06,C3,16,16:00-18:00,22.99
2026-01-06,C3,18,18:00-20:00,22.62
2026-01-06,C3,20,20:00-22:00,91.93
2026-01-06,C3,22,22:00-24:00,68.53
2026-01-06,C4,0,00:00-02:00,81.64
2026-01-06,C4,2,02:00-04:00,59.08
2026-01-06,C4,4,04:00-06:00,43.68
2026-01-06,C4,6,06:00-08:00,33.68
2026-01-06,C4,8,08:00-10:00,36.26
2026-01-06,C4,10,10:00-12:00,51.48
2026-01-06,C4,12,12:00-14:00,19.43
2026-01-06,C4,14,14:00-16:00,20.65
2026-01-06,C4,16,16:00-18:00,22.61
2026-01-06,C4,18,18:00-20:00,42.97
2026-01-06,C4,20,20:00-22:00,71.58
2026-01-06,C4,22,22:00-24:00,73.83
2026-01-06,C5,0,00:00-02:00,95.24
2026-01-06,C5,2,02:00-04:00,69.4
2026-01-06,C5,4,04:00-06:00,41.21
2026-01-06,C5,6,06:00-08:00,46.3
2026-01-06,C5,8,08:00-10:00,46.63
2026-01-06,C5,10,10:00-12:00,47.12
2026-01-06,C5,12,12:00-14:00,21.92
2026-01-06,C5,14,14:00-16:00,16.57
2026-01-06,C5,16,16:00-18:00,24.9
2026-01-06,C5,18,18:00-20:00,33.12
2026-01-06,C5,20,20:00-22:00,73.18
2026-01-06,C5,22,22:00-24:00,62.08
2026-01-06,C6,0,00:00-02:00,69.33
2026-01-06,C6,2,02:00-04:00,73.45
2026-01-06,C6,4,04:00-06:00,41.93
2026-01-06,C6,6,06:00-08:00,42.53
2026-01-06,C6,8,08:00-10:00,49.68
2026-01-06,C6,10,10:00-12:00,42.72
2026-01-06,C6,12,12:00-14:00,19.27
2026-01-06,C6,14,14:00-16:00,22.89
2026-01-06,C6,16,16:00-18:00,23.57
2026-01-06,C6,18,18:00-20:00,32.63
2026-01-06,C6,20,20:00-22:00,76.27
2026-01-06,C6,22,22:00-24:00,77.36
2026-01-06,Common Area,0,00:00-02:00,66.88
2026-01-06,Common Area,2,02:00-04:00,84.44
2026-01-06,Common Area,4,04:00-06:00,39.1
2026-01-06,Common Area,6,06:00-08:00,40.75
2026-01-06,Common Area,8,08:00-10:00,38.96
2026-01-06,Common Area,10,10:00-12:00,40.09
2026-01-06,Common Area,12,12:00-14:00,16.71
2026-01-06,Common Area,14,14:00-16:00,15.68
2026-01-06,Common Area,16,16:00-18:00,24.78
2026-01-06,Common Area,18,18:00-20:00,34.92
2026-01-06,Common Area,20,20:00-22:00,59.59
2026-01-06,Common Area,22,22:00-24:00,47.39
2026-01-07,A1,0,00:00-02:00,63.29
2026-01-07,A1,2,02:00-04:00,56.11
2026-01-07,A1,4,04:00-06:00,49.85
2026-01-07,A1,6,06:00-08:00,46.06
2026-01-07,A1,8,08:00-10:00,35.87
2026-01-07,A1,10,10:00-12:00,53.51
